Unnamed: 0,latitude,longitude,address
584,24.9516756,121.4868198,新北市新店區安康路三段2之4號
585,25.0134993,121.4736619,新北市板橋區板新路61號1樓
586,25.0596061,121.4869801,新北市三重區重陽路一段103號
587,25.0696682,121.6171349,臺北市內湖區東湖路119巷50弄1號
588,25.1726081,121.450549,新北市淡水區學府路130號
589,24.9815761,121.537771,新北市新店區建國路228號
590,25.0548086,121.6152026,臺北市南港區中南街16號
591,25.1621576,121.4574388,新北市淡水區坪頂路38巷3號1樓
592,25.0601955,121.5381699,臺北市中山區錦州街320號1樓
593,25.0014944,121.443265,新北市板橋區龍興街65巷5號
594,25.0252358,121.52934,臺北市大安區龍泉街15號1樓
595,25.0436558,121.5477071,臺北市大安區敦化南路一段160巷17號1樓
596,25.0743163,121.6620302,新北市汐止區建成路160巷26號1樓(倉庫)
597,25.0273579,121.5635571,臺北市信義區吳興街245號
598,24.9530135,121.5515431,新北市新店區北宜路2段66號
599,25.1877536,121.4309276,新北市淡水區新市一路一段99巷25號
600,25.0766951,121.5757584,臺北市內湖區江南街118巷3號1樓
601,24.9859628,121.3278802,桃園市龜山區山鶯路167號
602,25.1001349,121.7367706,基隆市暖暖區暖暖街151號
603,24.9378497,121.3704018,新北市三峽區和平街60號
604,25.0320774,121.475598,新北市板橋區文聖街16號
605,24.9848805,121.5421291,新北市新店區中興路3段293-1號
606,24.9930034,121.5070876,新北市中和區景平路293號
607,24.9671441,121.54099,新北市新店區中華路1號1樓(單據務必請放櫃台抽屜裏面)
608,25.0279321,121.5481617,臺北市大安區四維路183號
609,24.9519198,121.548158,新北市新店區北宜路二段21之1號
610,25.1747157,121.4407677,新北市淡水區新生街124號(麻油雞店)
611,25.007392,121.5378161,臺北市文山區羅斯福路5段150巷59號
612,25.0255153,121.4236357,新北市新莊區民安路98巷9號(福營國中側門)
613,25.1165534,121.5075763,臺北市北投區尊賢街240巷1號
614,24.9765197,121.4418972,新北市土城區中央路二段162號
615,25.0148699,121.5674082,臺北市信義區崇德街328號1樓
616,25.0671914,121.5153415,臺北市大同區重慶北路三段113巷42號
617,25.0257083,121.4211642,新北市新莊區富國路101號
618,25.0592838,121.5317069,臺北市中山區民生東路二段115巷25弄2號
619,24.994059,121.430873,新北市板橋區沙崙街29-6號1樓
620,25.0611111,121.6458333,新北市汐止區新台五路一段79號B1
621,25.027653,121.565477,臺北市信義區莊敬路389號(後方)
622,25.0446448,121.5332796,臺北市大安區八德路二段3號2樓
623,25.0445148,121.5741175,臺北市信義區永吉路278巷30號
624,25.1246409,121.745485,基隆市仁愛區南新街31巷6-2號3樓
625,25.0695728,121.6171315,臺北市內湖區東湖路119巷46號1樓
626,25.1378091,121.5420348,臺北市士林區華岡路45號
627,25.0094282,121.2958147,桃園市桃園區大興西路二段181之7號(亞曼尼燈飾的右側)
628,24.959046,121.2987862,桃園市八德區廣福路20巷7號
629,25.0294208,121.5541761,臺北市大安區通化街113號1樓
630,24.9892302,121.5493818,臺北市文山區試院路34號1樓
631,24.9933148,121.559267,臺北市文山區興隆路三段231號1樓
632,25.0792834,121.5783857,臺北市內湖區內湖路1段737巷4號(大呼過癮騎樓外)
633,24.9720856,121.5419935,新北市新店區中正路154巷12號1樓
634,25.0807134,121.499238,新北市三重區仁義街101巷42號
635,24.9716548,121.3926305,新北市樹林區佳園路一段22之5號1樓
636,24.9542232,121.2251541,桃園市中壢區中正路10號
637,24.9373441,121.3700253,新北市三峽區和平街79巷1號
638,25.0521551,121.5534261,臺北市松山區南京東路四段75巷14弄3號
639,24.9845637,121.4523266,新北市土城區學府路一段189巷8號
640,25.0387576,121.4472389,新北市新莊區公園路5號
641,25.1801858,121.4421036,新北市淡水區新興街60號1樓(心炸台式炸物)
642,25.0027493,121.4440857,新北市板橋區龍興街97巷2號
643,25.0471462,121.5416797,臺北市中山區八德路二段279號
644,24.9797905,121.5401263,新北市新店區大豐路45號1樓
645,25.008668,121.465826,新北市板橋區民族路83-1號
646,25.0563267,121.5226024,臺北市中山區中山北路1段105巷7號1樓
647,25.1358927,121.7876246,基隆市中正區新豐街285號
648,25.0790436,121.5805173,臺北市內湖區內湖路2段60號
649,25.0170269,121.4760235,新北市板橋區中山路2段179號
650,25.0524049,121.593377,臺北市南港區昆陽街65號1樓
651,25.0025461,121.301777,桃園市桃園區愛一街74號3樓
652,25.0825776,121.5667018,臺北市內湖區內湖路1段285巷68弄9號1樓
653,25.0694481,121.6140957,臺北市內湖區東湖路43巷10號1樓
654,24.974093,121.543381,新北市新店區寶橋路1巷4號
655,24.9869128,121.4672045,新北市土城區金城路3段116巷11弄3號
656,25.0674218,121.3658682,新北市林口區文化二路一段20巷25弄19號1樓
657,24.9367247,121.3754154,新北市三峽區國光街3號1樓(店面)
658,25.05222,121.5105548,臺北市大同區塔城街31號1樓
659,25.1679449,121.4475105,新北市淡水區學府路19號1樓
660,25.1837944,121.4247589,新北市淡水區沙崙路200號
661,25.1316786,121.7368111,基隆市中山區安一路38號(貨一定要放冰箱)
662,25.0291156,121.5624426,臺北市信義區莊敬路258號
663,25.1375056,121.5420874,臺北市士林區光華路26巷2弄8號1樓
664,25.047691,121.54512,臺北市中山區八德路二段346巷1弄9號(在八德路上)
665,25.0589184,121.3686513,桃園市龜山區復興北路6巷17號 (飲料隔壁)
666,25.0617521,121.5465038,臺北市松山區民權東路3段140巷2號1樓
667,25.0549509,121.614181,臺北市南港區南港路一段125號(收款下午到).帶鑰匙
668,25.0846192,121.624056,臺北市內湖區康樂街257號之2
669,25.000061,121.483812,新北市中和區新生街199號1F
670,25.024487,121.531271,臺北市大安區泰順街3之1號 (初魚日本料理正對面)
671,24.9616406,121.5104605,新北市新店區安德街69號(騎樓門口)
672,25.071801,121.5895,臺北市內湖區成功路二段438號
673,24.9668697,121.2613624,桃園市中壢區榮民路165巷15號1樓
674,25.1782197,121.4462375,新北市淡水區北新路66號
675,24.9590434,121.2143886,桃園市中壢區中央西路二段142號
676,25.094961,121.720198,基隆市七堵區東新街73巷60弄8號
677,25.0825776,121.5667018,臺北市內湖區內湖路1段285巷69弄1號1樓
678,24.9347943,121.3916603,新北市三峽區介壽路二段38巷10-3號(早餐店後面)
679,25.0329802,121.5447934,臺北市大安區信義路4段30巷1號(店)
680,25.0041339,121.4805271,新北市中和區員山路447號
681,25.0520572,121.4873046,新北市三重區成功路129號
682,25.0988845,121.754847,基隆市暖暖區源遠路251號
683,25.0093214,121.5369923,臺北市文山區汀州路四段41號         
684,25.009095,121.513968,新北市永和區永和路一段147號
685,24.9972698,121.4193129,新北市樹林區保安街一段288號1樓
686,24.96837,121.540541,新北市新店區北新路一段297巷32號1樓
687,25.1243866,121.7202916,基隆市安樂區麥金路408號1樓
688,24.8201302,121.0234136,新竹縣竹北市成功二街37號
689,25.0817875,121.6980902,基隆市七堵區百三街120號
690,25.0509774,121.5269751,臺北市中山區南京東路一段132巷20號1樓
691,25.1689922,121.4468894,新北市淡水區博愛街61號1樓
692,24.9710171,121.5480512,新北市新店區中興路二段100巷21號1樓(近寶興路)
693,25.1368799,121.4603598,新北市淡水區民族路4號1樓
694,25.0012942,121.3589151,桃園市桃園區龍壽路215號
695,25.1775914,121.4489814,新北市淡水區北新路182巷19號1樓
696,25.0245043,121.5295805,臺北市大安區龍泉街23號1樓
697,25.122021,121.723823,基隆市安樂區安和一街2巷7號
698,24.9852255,121.4677428,新北市土城區延安街27號2樓
699,25.13741,121.502509,臺北市北投區大業路733號1樓(店裡)
700,25.0117526,121.514343,新北市永和區信義路5巷4號
701,25.1325922,121.5022557,臺北市北投區新市街61號1樓
702,25.0452968,121.5837987,臺北市南港區同德路21-1號1F (要記得帶遙控器，錢在冰箱) 肉類放橘色桶子
703,25.0113458,121.2984392,桃園市桃園區大興西路二段69巷2號
704,25.0648822,121.6601147,新北市汐止區新台五路二段2號旁
705,24.9587644,121.5088936,新北市新店區安康路2段213號
706,25.1540983,121.7319888,基隆市中山區文化路179號1樓
707,25.048495,121.5793005,臺北市信義區松隆路329巷6-1號
708,25.0687204,121.6136867,臺北市內湖區東湖路52號(帶鑰匙)
709,24.9731125,121.5410192,新北市新店區博愛街6巷2號1樓
710,25.0493805,121.5527417,臺北市松山區北寧路34號
711,24.9501,121.4894776,新北市新店區裕合街16號(住家.有特別說才送這)
712,24.9378698,121.3752693,新北市三峽區國光街38巷8號
713,25.0984119,121.7488775,基隆市暖暖區源遠路157-1號 (加油站旁)
714,24.9896419,121.562728,臺北市文山區木柵路二段109巷23號
715,24.9898793,121.3107858,桃園市桃園區復興路192號2樓
716,25.1518216,121.7705293,基隆市信義區中正路591號  (到前15分鐘電聯-有寄鑰匙)(店/貨品勿退冰)
717,24.9284342,121.3787078,新北市三峽區介壽路一段276巷88弄25號2樓之1
718,25.064975,121.632737,新北市汐止區中興路150巷11號7樓(家)
719,25.0519891,121.5570741,臺北市松山區光復北路130號1樓
720,25.0719345,121.3691212,新北市林口區文化二路一段214-1號
721,25.0273,121.564774,臺北市信義區吳興街269巷22號(下午送不要電聯 貨放鐵門內)
722,25.0538117,121.5124466,臺北市大同區南京西路338號1樓
723,25.0795931,121.5787693,臺北市內湖區內湖路一段737巷29號
724,24.958043,121.5115835,新北市新店區安忠路63巷1號2F-馨馥食品
725,25.0398049,121.4523881,新北市新莊區中華路一段106號
726,25.0523759,121.5545166,臺北市松山區南京東路4段133巷4弄16號
727,25.0580918,121.3669152,桃園市龜山區復興一路212巷5號2樓
728,25.170248,121.4450153,新北市淡水區清水街5號
729,25.0795931,121.5787693,臺北市內湖區內湖路一段737巷29號1樓
730,24.9919483,121.5406215,臺北市文山區羅斯福路六段403號1樓(11點前)KTV外水槽
731,25.0041896,121.4695353,新北市中和區民生街85巷5弄的巷口
732,25.1385047,121.4599661,新北市淡水區民族路29巷巷口 (#1238#)
733,25.1793545,121.4423547,新北市淡水區中山北路一段247巷92號1樓
734,25.184094,121.424427,新北市淡水區沙崙路181巷2-2號
735,25.0281698,121.5104801,臺北市中正區三元街144之1號
736,25.0728704,121.618899,臺北市內湖區康樂街162巷8之1
737,25.0584297,121.5486992,臺北市中正區敦化北路220號
738,25.1385047,121.4599661,新北市淡水區民族路29巷巷口 (#1238#)
739,25.133587,121.498268,臺北市北投區育仁路64號1樓
740,25.0427826,121.5656683,臺北市信義區基隆路一段145之1號
741,25.1383525,121.4856959,臺北市北投區中央北路三段38號(路口轉角)
742,25.028509,121.560884,臺北市信義區吳興街156巷25弄2號
743,25.0540579,121.2842562,桃園市蘆竹區南崁路一段288-7號9樓
744,25.0041339,121.4805271,新北市中和區員山路447號
745,25.0270608,121.4296155,新北市新莊區後港一路130巷3號1樓
746,25.129054,121.506028,臺北市北投區公館路160號1樓
747,24.9976407,121.4858173,新北市中和區中正路736號
748,25.0644685,121.5216137,臺北市中山區中山北路三段22號(新設工2樓餐廳)從天祥路80號大同公司後門
749,25.0649955,121.5929739,臺北市內湖區成功路2段115巷47弄18號1F (貨)
750,25.089947,121.707054,基隆市七堵區明德二路7號1樓
751,25.1497217,121.7179691,基隆市中山區中和路176號
752,25.059742,121.51435,臺北市大同區保安街1-15號1樓
753,25.0071082,121.46052,新北市板橋區館前東路26號3樓
754,24.9288019,121.376404,新北市三峽區光明路69巷20號
755,25.1349388,121.7829497,基隆市信義區深溪路的屈臣氏轉角第七攤
756,25.0323218,121.3006577,桃園市桃園區經國路876號
757,25.0509999,121.4699861,新北市三重區中興北街135巷12號
758,24.9906441,121.4266289,新北市板橋區溪北路1之1號
759,25.0579624,121.4987348,新北市三重區正義南路139號
760,24.9526477,121.5400444,新北市新店區新店路27號
761,25.1842968,121.4253825,新北市淡水區沙崙路220號
762,25.0803051,121.4820702,新北市三重區仁愛街664號
763,25.0289542,121.5039581,臺北市萬華區中華路2段364巷24弄18號
764,25.0236187,121.5226106,臺北市中正區汀州路二段211號
765,25.0388195,121.5770803,臺北市信義區松德路47號
766,25.0258099,121.538241,臺北市大安區和平東路2段49之3號
767,25.051226,121.517363,臺北市大同區承德路一段39號
768,25.0687178,121.6227594,新北市汐止區康寧街169巷27號7F之2 (亞鑫)
769,25.013569,121.5349937,臺北市大安區場97-98號攤1樓   水源市場
770,25.0200968,121.5544358,臺北市大安區安居街35巷4號
771,25.0265508,121.4753146,新北市板橋區雙十路2段69巷4號
772,25.1450812,121.7263282,基隆市中山區復興路113號
773,25.1367825,121.546525,臺北市士林區格致路24號
774,24.9391923,121.3352794,新北市鶯歌區中正三路211號1樓(鶯歌高職對面)
775,25.0272214,121.5257834,臺北市大安區金山南路2段230號B1
776,25.0856295,121.5670087,臺北市內湖區內湖路一段285巷68弄9號
777,25.0296554,121.4777912,新北市板橋區文聖街99號
778,25.1751062,121.4428764,新北市淡水區大仁街6巷21號1樓
779,25.1826203,121.423185,新北市淡水區沙崙路116號(店)
780,24.9782854,121.5509597,新北市新店區寶橋路202-2號
781,25.0437539,121.503734,臺北市萬華區康定路25巷26號1樓
782,25.1726832,121.4516279,新北市淡水區學府路136巷28號
783,24.999017,121.5453128,臺北市文山區興隆路1段228號1F
784,24.9882744,121.4295555,新北市板橋區篤行路二段148號(厚野雞排旁)
785,24.9432315,121.3770108,新北市三峽區大德路87號
786,24.9876851,121.5504383,臺北市文山區木柵路一段147號1樓
787,25.0241684,121.5173435,臺北市中正區夏門街96號2樓-2
788,25.0184607,121.4063877,桃園市龜山區萬壽路一段132號1樓
789,25.0437539,121.503734,臺北市萬華區康定路25巷26號1樓
790,25.0581987,121.4916967,新北市三重區光明路52號
791,25.0469217,121.5429365,臺北市中山區八德路二段312巷5號
792,25.0455327,121.614583,臺北市南港區研究院路二段70巷12號(中研區民活動中心市場內43號)
793,25.054082,121.5966882,臺北市南港區南港路二段115號
794,25.054082,121.5966882,臺北市南港區南港路二段115號
795,25.0782457,121.3927909,新北市林口區中原街21號
796,25.0449096,121.5030907,臺北市萬華區峨嵋街28號5樓
797,25.044761,121.5166914,臺北市中正區信陽街5號 B1
798,25.1281237,121.7325564,基隆市安樂區安樂路一段202號2樓
799,25.1730125,121.4509237,新北市淡水區學府路136巷1號
800,25.0449757,121.5161737,臺北市中正區南陽街13號6樓
801,25.0452421,121.5161799,臺北市中正區南陽街7號2樓
802,25.030449,121.4758089,新北市板橋區松柏街59號
803,25.0223229,121.425812,新北市新莊區八德街15巷13號
804,25.1048644,121.5228337,臺北市士林區德行西路62巷4號1樓
805,25.0319673,121.5329513,臺北市大安區新生南路二段28號
806,25.0006761,121.5179255,新北市永和區中正路356號
807,25.1774717,121.4501788,新北市淡水區北新路184巷122號B1
808,25.0379306,121.4489704,"新北市新莊區建中街32巷10號(客人貨需1小件1小件放冰箱,擺放規矩如不清楚請問客人)"
809,24.9990589,121.5077413,新北市中和區景安路6號
810,25.0396295,121.4245148,新北市泰山區明志路三段158號3樓(送貨送148號3樓)
811,24.9719642,121.4372575,新北市土城區中華路2段174號
812,24.9895551,121.5106008,新北市中和區仁愛街1號
813,25.0268674,121.5110258,臺北市中正區汀州路一段264號
814,25.0264546,121.5394705,臺北市大安區瑞安街153號
815,25.0264546,121.5394705,臺北市大安區瑞安街153號
816,25.1774717,121.4501788,新北市淡水區北新路184巷122號B1
817,25.0577053,121.4328618,新北市泰山區福興二街32號 1樓
818,25.0113689,121.2942097,桃園市桃園區寶慶路92號
819,24.9569532,121.3544136,新北市鶯歌區中正一路246號1樓
820,24.985658,121.5464372,臺北市文山區和興路23號
821,25.0268125,121.4165757,新北市新莊區雙鳳路25號1樓
822,25.1380731,121.5461658,臺北市士林區愛富一街1號(陽明山上)從愛富二街入
823,25.1015827,121.7167043,基隆市七堵區大華一路57巷25號1樓(七堵國小左轉崇智橋右轉第二個巷子
824,25.0094251,121.5145407,新北市永和區永和路一段212號2樓
825,25.0209043,121.5542008,臺北市大安區安居街34巷口
826,25.1508044,121.7720621,基隆市中正區祥豐街853號1樓
827,24.9939252,121.5464087,臺北市文山區景興路153巷98號1樓(153巷45號或53號旁)
828,25.0422415,121.5537016,臺北市大安區延吉街70巷5弄6號
829,24.9719974,121.5405308,新北市新店區中正路183巷4號
830,25.1334553,121.5011789,臺北市北投區中央北路1段127號1樓
831,25.0708621,121.6120846,臺北市內湖區康寧路3段165巷14弄10號1樓
832,25.0396492,121.5224536,臺北市中正區林森南路61巷12之2號
833,25.0666347,121.6308442,新北市汐止區中興路224號
834,25.0308098,121.5603944,臺北市信義區吳興街62號1樓
835,25.0199414,121.5330641,臺北市大安區溫州街79號
836,25.028721,121.421047,新北市新莊區中正路664號1樓
837,25.1978107,121.4378385,新北市淡水區新市五路三段282號
838,25.0500741,121.5411458,臺北市中山區朱崙街43號1樓
839,25.0161915,121.4627018,新北市板橋區文化路一段167號
840,25.0240634,121.4233823,新北市新莊區四維路122號1樓
841,25.0708621,121.6120846,臺北市內湖區康寧路3段165巷14弄10號1樓
842,24.9728357,121.5430896,新北市新店區北新路2段82號
843,25.0247188,121.5532025,臺北市信義區基隆路二段195號1樓(有改地址)
844,24.9711581,121.5347284,新北市新店區三民路117巷5弄9號2樓
845,24.971706,121.541759,新北市新店區中正路146-1號1樓
846,25.177524,121.4494698,新北市淡水區北新路182巷3弄28號
847,24.9996977,121.5543734,臺北市文山區辛亥路5段25巷4號1樓
848,24.9818062,121.4574193,新北市土城區清水路117號
849,25.0843029,121.4950862,新北市三重區五華街71巷115號1樓(入口往後走左邊小房間)
850,25.137258,121.542243,臺北市士林區光華路26巷1之1號
851,25.0424129,121.569304,臺北市信義區永吉路30巷157弄13號
852,24.9723587,121.5510173,新北市新店區寶興路61巷11號B1(林園社區)
853,25.0014237,121.5368347,臺北市文山區萬隆街76號
854,25.0716729,121.5094499,臺北市大同區延平北路4段102巷71號2樓
855,25.0195314,121.4258232,新北市新莊區民安西路88巷5弄12號5F(守衛室)
856,25.0388387,121.5765467,臺北市信義區松徳路50號1樓
857,25.1771625,121.4507131,新北市淡水區北新路184巷138號
858,25.1771625,121.4507131,新北市淡水區北新路184巷138號
859,25.0868268,121.5629244,臺北市內湖區文湖街61號
860,25.0038033,121.5161377,新北市永和區秀安街19號4樓
861,24.9922026,121.4296291,新北市板橋區大觀路3段236號6F (近樹林(沙崙街)
862,24.9922026,121.4296291,新北市板橋區大觀路3段236號6F (近樹林(沙崙街)
863,25.0195314,121.4258232,新北市新莊區民安西路88巷5弄12號5F(守衛室)
864,25.0030378,121.5355456,臺北市文山區汀洲路4段134號
865,24.9757297,121.5367899,新北市新店區民族路227號
866,25.0244101,121.5682994,臺北市信義區松仁路240巷20之1號
867,25.1322917,121.7823278,基隆市信義區深溪路52號
868,25.1322917,121.7823278,基隆市信義區深溪路52號
869,25.0269556,121.563012,臺北市信義區吳興街252號(卸貨區在後門284巷口)
870,24.9674866,121.4263103,新北市土城區成功街2-1號
871,24.9782687,121.5330271,新北市新店區中央路26號(停車場內)
872,24.9797114,121.548995,新北市新店區寶中路94號
